compte,lien,n,nom,pseudo,score,id,bio,date,annee,mois,jour,date2,annee-mois
RadioQuebec,suivi par,16531,Isabelle Avril,IsabelleAvril,132,b3ef61f3382a4f5e94700ccafa3e34e6,,20200801184813,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,17200,YelenaSL,YelenaSL,101,e29a910a16294f9584f39b3aaf785dd1,,20200801185030,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,19320,KarenChevallier,KarenChevallier,9,1bb2fdb519da4e2caf63dfcb8cb61190,Réveillée et prête à construire un nouveau monde 💞 dans la vie auteur culinaire https://cuisine-saine.fr 😘,20200801191227,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,22292,Hachiko_1989,Hachiko_1989,6,06a9abaac5374314befef2d05ab1c22d,,20200801193920,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,7735,OpusKnives,OpusKnives,7,eeb819fe2700440c90fb4a9be723ba61,,20200801201235,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,17510,Benedicte Gentilhomme,BenedicteGentilhomme,1,eca902b4d20a402dae94c019d8c1df9a,,20200801202752,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,18115,Dan Marlet,Dm147763956494,8,0d42960983614b2c88ede1b6c1b3e6d3,Civil engineer from University of Liege Belgium,20200801203134,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,22482,XavierBoudy,XavierBoudy,1,6f4b116b0df4476ca7b230684467fb20,,20200801203352,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,9040,PhilippeSimoni,PhilippeSimoni,0,feb02fad11ec4049bea6ac2a83c37a40,,20200801205941,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,6709,LaurentGonzalez,LaurentGonzalez,1,26586264a49a4257a97f3cc746f71015,,20200801210430,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,18606,Marysolive,Marysolive,0,7f1bea13a12c4ed7b7e304003b3960a3,,20200801211146,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,15152,Glockseisenjf,Indigo33,9,1aee2f9e0e454e588df6ac64ef536b66,,20200801211358,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,5142,Nicobsn,Nicobsn,0,656bc3146b704e60bb80ed5472d3c072,,20200801211812,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,22601,Florigau,Florigau,59,b2656732a2d84e4c91556fe42d67c104,,20200801213205,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,10012,Wgl,Wgl091709788324,0,a6bca0ab70074aa5aef54c26d5fde950,,20200801220043,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,22295,Tina Incayas,TinaIncayas,0,333d78acd4974dcf88fc5462a1dceda6,,20200801220914,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,3599,Bruno,Titins1969,11,fb7e359be6274ac9800fd1baec2968d9,,20200801222828,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,20218,Julien.b,juliebrot,2,0c3de8024fad4b28b416eb1a2b810eb1,,20200801233412,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,6379,LaurenceHoulbreque,LaurenceHoulbreque,0,6566f59525ba4c6b9f594c252c0bfd2b,,20200801233537,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,6655,caramelle,caramelle,0,30fc6f834fc64dc6aa173ebfa45e0208,,20200801235318,2020,08,01,2020-08-01,2020-08
RadioQuebec,suivi par,17411,Amo DJ,AmoDJ,0,0d812c2dcdc145418bddac396c88010d,,20200802003026,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,6302,myriam,Qmine44,1,d1a010c059ff4215a6dcf90ceb616c2f,Patriote du Québec,20200802005931,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,16547,Heleneblanchard7,Heleneblanchard7,8,517b27136a654735921859d741d20b9b,,20200802011632,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,6960,Flutesforum,Flutesforum,5,067445701547477c93a0cb814807f50a,,20200802021817,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,19008,Loustic2005,Loustic2005,0,e285b15e15674dc1a70afeba7edab4ca,,20200802031135,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,21566,Libérationdupeuple,Liberationdupeuple,7,7e3fd19c06a84e34b4b6926ef8442321,,20200802044631,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,18572,Ange52,Ange52,1,f196bfbed7004c4e86f63760a9cf3304,,20200802051722,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,4763,Skpa2,Skpa2,0,8d34cb0fc38345f5aa4645240f8d497c,,20200802062246,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,22581,Tip69,Tip69,9,419b66805bd441408b21b42a6a3cc402,,20200802063224,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,24274,KarinMagnollay,KarinMagnollay,0,30dbc11c50834b54be860e9141d2f86a,,20200802064124,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,11576,HivertCaroline,HivertCaroline,0,4ca6879b94bb4a688459ff5c7b97878a,,20200802070336,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,19976,Canadien français,AlexandrePilonCa,4,e4e845c9cccd487eae9e5275c58acaa3,,20200802070345,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,13865,Conspi Comics 🇫🇷,ConspiComics,2,7f1b13ffdb5a4b5dbf3ece436c56ee0c,,20200802070746,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,15586,McBarbosa,McBarbosa,8,a9df9047ddfb421981e5a417b6ad65ee,,20200802071402,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,21247,Jc Loutre,JcLOUTRE,1,ba6d03a685694bbd92a7b606c78653c4,Délégué Régional UPR Normandie. Membre du Bureau National de L'UPR. #Frexit #Macrondestitution Twitter @JcLOUTRE,20200802083332,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,6847,Thithaye64,Thithaye64,5,d32fd81dccf5474abe40933458485000,,20200802092915,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,13108,Peggy59240,Peggy59240,1,8da1d902160a4a919702b1893cc6fba2,,20200802093259,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,22410,Nathalie,Nathalieboisseau,35,8d7ca8bda8474e298beb640801079920,,20200802100314,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,5105,Claudine Lepoix,ClaudineLepoix,0,82c65c637ab54f4c9cb0937b4f6805cb,,20200802100646,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,20908,Rogerlejardinier,Rogerlejardinier,0,0cd6e7f2640b4d3dbd7bff3aa7011220,,20200802100800,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,20105,Alexandra Haschi,AlexandraHaschi,1,99cebb6ef0634f538c3f4a3399f6ee5f,,20200802101422,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,14887,CecilEZ,CecilEZ,2,30f0f7b9d1e24978830626b589fc566e,,20200802102107,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,8254,Christophe Vanlande,ChristopheVanlande,6,7c50c62a13094dcc83c48c72a4ef3e03,,20200802103223,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,21881,CLM,Clm64,0,22c25b27543f4ff5a9ce944264d16e8d,,20200802103444,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,9317,RoseLimouzy,Rosemarinus,2,238356359e10456d90a4487bb7d7068f,,20200802104744,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,3684,faya,feuille,0,fb5778d0e12548d7a46462976ce67de5,,20200802114902,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,21464,Olivier Masselot,OlivierMasselot,0,15b43b4cfbee4769a940abd63d5343a2,,20200802115017,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,22017,Sonia,SoniaT,6,94761665cd8249ec8b4f5c9eecc21382,,20200802122244,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,12595,Mimi_souris,mimisouris,74,d2f3ac8be7fa409cbf00a29b2642d35a,,20200802123415,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,1109,Nath,Nath3,0,57bc36bd495140458cc8f539d32ae4c4,,20200802130413,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,7221,Annabelmacgowan,Annabelmacgowan,211,fe102617b29c495a9e7fb6dec909337c,,20200802133203,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,2904,Chaplac,Chaplac,0,a4845ef8ce7b46ac9fdc60cc551592fd,,20200802135040,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,19002,Babafilou,Philomen,0,c38363ceb5974383bb4d3e7d217de4f5,,20200802135113,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,22894,bruce le breton,Brunolamberthon,31,e5c31c0a384e444eb314b5c5833c3b25,,20200802141515,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,21308,jopayet,JohnyPayet2,0,19a3c3cb55ad47e68ae80cc99e68bdb3,,20200802142055,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,9111,Nelsonlarrivee,Nelsonlarrivee,0,0cf9fd9759df4bdaa9b0adb83fa65bbb,,20200802143400,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,22766,Luciano,lucm,1,78b0c031f4b54a839d350fa0e249f81c,,20200802144217,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,23091,Valerie Moritz,ValerieMoritz,0,f9c439615d764982b08ead0706d3396d,,20200802145012,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,19070,VanessaBon14,VanessaBon14,0,69a3862f65f44f9ab9262a29129ba005,,20200802145220,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,13202,LaurentPayen,LaurentPayen,0,8d1d9f5608144bcdb69ea34236790581,,20200802153821,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,21830,Sandraleuenberg,Sandraleuenberg,7,5a1e137120574840b20e0a34f1a62b15,,20200802154055,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,15854,Simdus,Simdus,0,0d8a902798b14c5ca439c60d5e44795b,,20200802154131,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,3459,Alho,MonicaRosa,4,7fc3933abe9c45ac9fa462300273a4f4,,20200802162029,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,7744,Celinecollaros,Celinasanas,5,f21609bd6cc14b019d87de87d1a5b807,,20200802162231,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,13961,Paradosis,Paradosis,1,bce1220c482949daa250d6a57015d025,,20200802164720,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,4526,Hnc,Hanac,0,ee8a837312de492b90872802300321b2,,20200802170745,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,12969,SandrineH,SandrineH,0,b0bbf3ee27ae4f40bf8b28bcfafcd699,,20200802172851,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,10649,Démonha Eitrigg,Demonha,144,d36ce303be4f477b9c6811eac3ad20e7,,20200802173128,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,17822,Hélène Scherrer,HelianaH,1,8403baacc9ec4738ad2a78a9d702bf66,,20200802173851,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,3145,Nathaliecollado,Nathaliecollado,1,a32f17d07e244981ab7db1c6512d1398,,20200802180319,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,15416,Pschupfer,Pschupfer,24,fbc574f9ac604ad7bf94a53ed0942a88,,20200802181705,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,3126,AlexaGros,AlexaGros,0,bc557fdcfc794192b87050b07558ee80,,20200802182117,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,20998,Chantal Beauchamp42,ChantalBeauchamp42,1,e285e6bb4f4844e0907703bcbedd1b21,,20200802182441,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,15222,Bendecos,Bendecos,0,e19ccea02f6642aab7687213f3863465,,20200802184446,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,2279,Fany Light,Sabourin,2,157daa742c3144c1b9b858386bb8640a,,20200802185857,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,15732,Zedd230,Zedd230,9,0a6e491c56fa4c109c7646c486b72992,,20200802194348,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,14872,Elianemawet,Elianemawet,0,b095214fae284f5d8206d9f26d4b9312,,20200802195825,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,6504,Mary Mario,Mario05,347,b2e022842e4444c5b30aafbe70d5cff3,,20200802195842,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,21205,"Charles Gélinas, M.Fisc.",CharlesGel2,20,f995cad9ecbe44cb89871235fd024e92,,20200802202553,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,9740,Alain Sabe,barnabe0057,0,04c3fbd76e0e4907ac6618ec488c317c,,20200802210721,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,21220,Harrissonpierre,Harrissonpierre,26,83a5070ddd1842a4b4c885758919eee7,,20200802210916,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,3258,Saine vie,Saintm,5,49fa92a962144ecba6edbb4b60b9b7a8,,20200802212647,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,13607,Joey Coaltown,JoeyCoaltown,5,2acd26d323a944d4a93d6f90745f16ba,,20200802214451,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,3156,C. Carbalas,Camcrascarbalas,2,c320098164e74e438aa9d667cede1999,"Salut mec !
Ça va ? Tu vas bien ?
Je me présente,
mais non, tu me connais.
Qui que tu sois, quoi que tu fasses,
faut qu'tu craches, faut qu'tu payes. Twitter : camcrascarbalas",20200802220819,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,16014,KKUltra77,KKUltra77,7,f91bc875cd244e92aaecb8a0b7af4fb5,,20200802223812,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,24056,Mary17,Mary17,0,4b6e0e44984e46fbb589b23839f57d58,,20200802224328,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,10288,Seb Theriault,SebTheriault,22,36805a8890e64bb6b8756043d397bea3,Seeking truth and liberty!,20200802224708,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,15747,Ismaelsonofgod,Ismabook,0,4dc25f2d968c4418919a67674de6849e,,20200802224840,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,18999,Emmanuel,Emmanuel563914825341,0,5eeb21fc414e4127a5ea16d187e08ca7,,20200802230455,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,24136,Lepianiste73,Lepianiste73,0,626941ea156a4fd09bccd2855d2f2e3f,,20200802235250,2020,08,02,2020-08-02,2020-08
RadioQuebec,suivi par,7555,Xiane,Xiane973,0,4962487aea3e4a3290e993d4dcfca40c,,20200803015018,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,22021,Lucsharon,Lucsharon,0,dd8fab8f47e34ab18063f7cff9edc483,,20200803044320,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,3627,SamQ17,SamQ17,0,f71a22820e5d40cd9dfd0183ab45dd16,"Digital Soldier, Patriot - Indigo 🇫🇷 🇺🇸

✨Nikola Tesla",20200803065950,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,1490,NikoDeNice,NikoDeNice,1,24318fbdefeb4d8ea238445384bfd975,,20200803072557,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,3887,ohloloo,ohloloo,0,c581aa2b77584a2d862a7473e14159a0,,20200803072629,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,13518,NorbertCatry,Mncat,1,6f34b55ab5ab47bda13adfe11c9e15c7,,20200803073050,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,19588,Apiday,Apiday,43,d348f1a17ec74fafaee61cbd3af74a6e,"Musicien-Auteur-Compositeur
( https://www.youtube.com/c/CarlosGuancheband )
( https://carlosguanche.blog/ )",20200803080542,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,3801,Vollivier,Vollivier,0,3dca10250644457483be0ba15ade70a5,,20200803103651,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,7143,Gogswanna,Gogswanna,43,038a375f31a34de6b3dfcbec788691b7,,20200803115305,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,18149,Txeuls,Txeuls,0,ca613f5be35f4264afcfa586a74a4c30,,20200803121738,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,1658,Dicoeid,Dicoeid,21,5501cbb5790c429bb83117a1d8eba26c,"Patriots ! Pray, Act, ..., Pray, Act - God Bless You",20200803122623,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,4260,Ludovic Tailly,LudovicTailly,1,31cbe52d8de24b6392a38efd6d694438,,20200803123856,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,13451,Richmank,RichardMank,78,8c1d7530516945949ee603422548b1bd,,20200803124835,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,18943,Mat3toussaint,Mat3toussaint,0,7005558717e84a4bb61ef26ea4db8f01,,20200803133044,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,23832,Kate Brisket,brisketkate,47,cd0b4c447d014ddbbcd476f0948bf059,Canadian for Trump! 🇨🇦🇺🇲,20200803134857,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,17252,Audrey Mlmn,Tuarwen,15,1ba1fd0c79ab4217a3a5123a7edd8034,Skål !,20200803135226,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,18256,Cactus210,Cactus210,0,9d96947d9968403c9d46f1b3522369bf,,20200803135906,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,21571,Louis Decarufel,LouisDecarufel,0,ee3454f9eb9c46c89beb24096df167d4,,20200803141321,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,17358,EmileGibouin,EmileGibouin,0,89de317f478848b6812ef7f30313bc7b,,20200803141530,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,7720,France,ln84,35,c5d1c4aa2e5246239ea82a480bf7bb08,"La France ne peut pas rester comme ça !! il faut des solutions pour 2022.

Même photo que sur twitter TeamPatriote",20200803141621,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,19518,Louis Geary,LouisGeary,0,af54bd57c4e446ebbb0939c17261b915,Retraité | Site web : https://apotheose.live/,20200803152617,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,2540,FrancoisK,FrancoisK,5,42453e1392304c44954c39a59c020ba2,,20200803154519,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,8069,Brice,BriceV,0,e7c373db52b6498d80f1415c9848c533,,20200803154728,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,21589,A Aboudrar,AAboudrar,0,ed2fe32efa644f2d9023b499c7389b2d,,20200803155134,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,17277,DamienDeg1987,DamienDeg1987,49,c164eed9a1d640c780c6afd8c94600b5,,20200803155826,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,24005,Laurence Herard,Laurhe38,0,dac77f4b50d94ebf97e53579beec6069,,20200803162346,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,15511,MiFoli,MiFoli,124,18c38e8e2bef4171a860c0004b69e601,,20200803163136,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,23786,Djiga,Djiga,1,fe70693740234e068896f4218ea5c1b6,,20200803164108,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,22599,Brigitte Latour84,BrigitteLatour84,0,058c6966cad846a5b9d6156993996ab5,,20200803165304,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,16999,jean,arkanje01,17,eada618188eb418fbcae4384c6723369,,20200803165915,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,12605,Geraldinebringuier,Geraldinebringuier,24,bb611535d17c4ff99eb85db12e3c1944,,20200803171255,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,23640,Jpja,Jpja,0,daa4437e5be1447c92c190e18ca72ab8,,20200803183328,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,6518,Carlos Garralda,Cgarralda,0,ab1d01b1c4264023a771bd83232ad0d9,,20200803193749,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,9353,nana57ms,Nana57ms,0,fcba25ce95a44d0ba60be2cb131277ff,,20200803195521,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,9134,Josephsaccaro,Josephsaccaro,1,38c52e21bded495a9515b36bb101d3d1,,20200803201437,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,12796,Riteau,riteau,0,810d766e05444d9eac3b96d2dd7a602a,,20200803201818,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,11933,Squenson,Squenson,0,26979d5495504f348cd1b3de6d9350a5,,20200803202440,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,15396,Bidi,Bidi,127,47ee0a3d538045549722f19697f01552,,20200803210541,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,21775,Juditlangot,Juditlangot,1,26cfdbfc1484483fbb2db2ea836dc2e3,,20200803222841,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,7084,ChloroquineGuerilla,ProlongingCovid,11,6128fcca8d434a179d81f9006c1f0078,"Pro actual journalism, fair and accurate reporting, now dead in the mainstream media.",20200803224948,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,22571,Maoui Maoui,tiktak,0,977065537d0e4b60b5560ae7570256f6,Vive monsieur Trump 2020.,20200803225647,2020,08,03,2020-08-03,2020-08
RadioQuebec,suivi par,18038,Akiles,Akiles,0,114788e065b7475e8ea739e189500087,,20200804020121,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,23682,Virginie An,VirginieAn,0,920c1cf281d24862a9f6c3e42aaa0f0d,,20200804020419,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,20956,Waldburger,Waldburger,2,c51eaab3ab2d4f6c98326dbeccf0090b,,20200804031001,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,4816,Romain Lhoste43,RomainLhoste43,0,33e55022e0f045f194ec618f0bbcd8c2,,20200804051543,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,19615,Lisaannick,Lisaannick,7,85dacb366d4f4e2c9c43ba64e3df02ab,"Souhaite des infos 
Geo-politique internationales",20200804084425,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,5702,l.c.,GeneralFlight,9,6db605bb1fea402eb12249c82cb6c2de,,20200804120359,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,347,Romain,Rombre,0,9dd76f0075c14726a483e07ac33446f5,,20200804133433,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,14467,Aga,Agrouyer,19,ba91df62642e45daa0e22d26aefeae97,,20200804142249,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,15479,Amabel,Amabel,35,408a1ce518754fd2a3b7fb7be18afc8e,,20200804165416,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,6456,JeanMarc,JeanMarc74,12,977e677b81904a1dbcd2051d87c500f7,,20200804165622,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,19977,Coulombe,LeJipe,74,32cde518fa4346198bc45a156493979c,Patriote français en lutte contre le mondialisme,20200804170804,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,14067,Nirmalavh,Nirmalavh,3,fe7b85913e8e49fd97f49702ec02902c,,20200804192619,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,4632,Veronique Lentini0,VeroniqueLentini0,0,096d5f85297442aea5740f6991ee60bd,,20200804224017,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,12286,Auretremblay44,Auretremblay44,0,7f92d458402b49b8b86f66d5d356246f,,20200804225153,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,17179,OdetteHelson,OdetteHelson,0,df05381cd7d3463a89d59807c60664cf,,20200804232610,2020,08,04,2020-08-04,2020-08
RadioQuebec,suivi par,1020,Panthaigle,Panthaigle,1,a564bee8e1bd437ebc5c7d965dfa69a5,,20200805012956,2020,08,05,2020-08-05,2020-08
RadioQuebec,suivi par,23491,Plallier,MyPlallier,625,6789fb72d56241b389df27f06ec79e26,"We are a living witness to one of the most epic political genius “ 5D chess” moves in human history. 
The best is yet to come. Spiritual battle.",20200805022932,2020,08,05,2020-08-05,2020-08
RadioQuebec,suivi par,10568,Queserasera369,Queserasera369,71,8d6f13d9732e45998f98d48ad0c2848b,,20200805042914,2020,08,05,2020-08-05,2020-08
RadioQuebec,suivi par,13721,Pascale Mancho,PascaleMancho,30,f6c9127f57ed454e9448dc837ed1ad18,,20200805044849,2020,08,05,2020-08-05,2020-08
RadioQuebec,suivi par,17641,Mimi,Happyhomebroker,17,08cd15f3e495455f8d1f641d1b1d36cc,,20200805062554,2020,08,05,2020-08-05,2020-08
RadioQuebec,suivi par,22928,Drebn,Drebn,0,9d46c0c2116b4308b672640afc34aa53,,20200805065016,2020,08,05,2020-08-05,2020-08
RadioQuebec,suivi par,22323,⚔️Chevalier Noiw⚔️🛡️ 🇫🇷🇲🇶,Mushipask,5,9a3490909b0446498eca368651ac0766,,20200805065617,2020,08,05,2020-08-05,2020-08
RadioQuebec,suivi par,21444,Afpourbaix,Afpourbaix,3,3fa456852ea640e3b11e90435d9b3af4,,20200805065630,2020,08,05,2020-08-05,2020-08
RadioQuebec,suivi par,1651,Annecathp22,Annecathp22,4,a74cc7996dea498f81e8eb5540bfc226,,20200805073557,2020,08,05,2020-08-05,2020-08
RadioQuebec,suivi par,22015,Tomwistmail,Tomwistmail,0,be9ac590ca794af3b87c64b9cc3c723d,Earthman,20200805080639,2020,08,05,2020-08-05,2020-08
RadioQuebec,suivi par,17849,Ouellette Marc,OuelletteMarc,1,75d60f19a565490b83c159a083616e63,,20200805081247,2020,08,05,2020-08-05,2020-08
